# Forces   
# CofR     : (0.000e+00 0.000e+00 0.000e+00)
# Time     forces(pressure viscous porous)	moments(pressure viscous porous)
290        	((-1.770e+01 9.512e-01 -1.102e+02) (-3.360e-01 3.294e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.222e+01 8.866e+00) (5.009e-02 -6.979e-03 1.628e-01) (0.000e+00 0.000e+00 0.000e+00))
291        	((-1.770e+01 9.414e-01 -1.102e+02) (-3.360e-01 3.299e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.223e+01 8.867e+00) (5.011e-02 -6.990e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
292        	((-1.771e+01 9.364e-01 -1.102e+02) (-3.361e-01 3.283e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.223e+01 8.869e+00) (5.013e-02 -7.000e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
293        	((-1.771e+01 9.361e-01 -1.102e+02) (-3.361e-01 3.273e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.222e+01 8.872e+00) (5.014e-02 -7.006e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
294        	((-1.771e+01 9.402e-01 -1.102e+02) (-3.361e-01 3.248e-03 1.016e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.221e+01 8.875e+00) (5.014e-02 -7.010e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
295        	((-1.771e+01 9.470e-01 -1.101e+02) (-3.361e-01 3.229e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.649e+01 7.221e+01 8.878e+00) (5.014e-02 -7.007e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
296        	((-1.771e+01 9.560e-01 -1.101e+02) (-3.361e-01 3.206e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.649e+01 7.220e+01 8.882e+00) (5.013e-02 -7.003e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
297        	((-1.771e+01 9.649e-01 -1.101e+02) (-3.361e-01 3.192e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.648e+01 7.220e+01 8.884e+00) (5.011e-02 -6.993e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
298        	((-1.771e+01 9.732e-01 -1.101e+02) (-3.361e-01 3.179e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.648e+01 7.220e+01 8.885e+00) (5.010e-02 -6.984e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
299        	((-1.771e+01 9.792e-01 -1.101e+02) (-3.362e-01 3.174e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.648e+01 7.219e+01 8.885e+00) (5.009e-02 -6.973e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
300        	((-1.770e+01 9.826e-01 -1.101e+02) (-3.362e-01 3.177e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.647e+01 7.219e+01 8.883e+00) (5.008e-02 -6.965e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
301        	((-1.770e+01 9.832e-01 -1.101e+02) (-3.363e-01 3.177e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.647e+01 7.219e+01 8.879e+00) (5.008e-02 -6.957e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
302        	((-1.769e+01 9.802e-01 -1.101e+02) (-3.364e-01 3.198e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.647e+01 7.218e+01 8.873e+00) (5.009e-02 -6.953e-03 1.630e-01) (0.000e+00 0.000e+00 0.000e+00))
303        	((-1.768e+01 9.753e-01 -1.101e+02) (-3.365e-01 3.203e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.646e+01 7.217e+01 8.866e+00) (5.009e-02 -6.951e-03 1.630e-01) (0.000e+00 0.000e+00 0.000e+00))
304        	((-1.767e+01 9.686e-01 -1.101e+02) (-3.366e-01 3.224e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.645e+01 7.216e+01 8.857e+00) (5.010e-02 -6.950e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
305        	((-1.765e+01 9.604e-01 -1.100e+02) (-3.366e-01 3.246e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.644e+01 7.214e+01 8.846e+00) (5.011e-02 -6.949e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
306        	((-1.763e+01 9.526e-01 -1.100e+02) (-3.367e-01 3.252e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.642e+01 7.213e+01 8.836e+00) (5.010e-02 -6.946e-03 1.632e-01) (0.000e+00 0.000e+00 0.000e+00))
307        	((-1.762e+01 9.448e-01 -1.100e+02) (-3.367e-01 3.276e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.641e+01 7.211e+01 8.825e+00) (5.009e-02 -6.938e-03 1.632e-01) (0.000e+00 0.000e+00 0.000e+00))
308        	((-1.760e+01 9.393e-01 -1.099e+02) (-3.367e-01 3.274e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.640e+01 7.209e+01 8.815e+00) (5.007e-02 -6.929e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
309        	((-1.759e+01 9.355e-01 -1.099e+02) (-3.366e-01 3.290e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.208e+01 8.807e+00) (5.003e-02 -6.912e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
310        	((-1.757e+01 9.348e-01 -1.099e+02) (-3.365e-01 3.288e-03 1.013e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.638e+01 7.207e+01 8.801e+00) (4.999e-02 -6.893e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
311        	((-1.756e+01 9.365e-01 -1.099e+02) (-3.364e-01 3.290e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.637e+01 7.206e+01 8.797e+00) (4.994e-02 -6.868e-03 1.630e-01) (0.000e+00 0.000e+00 0.000e+00))
312        	((-1.756e+01 9.401e-01 -1.098e+02) (-3.363e-01 3.292e-03 1.011e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.636e+01 7.205e+01 8.796e+00) (4.988e-02 -6.841e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
313        	((-1.756e+01 9.454e-01 -1.098e+02) (-3.362e-01 3.280e-03 1.010e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.636e+01 7.204e+01 8.798e+00) (4.983e-02 -6.815e-03 1.628e-01) (0.000e+00 0.000e+00 0.000e+00))
314        	((-1.756e+01 9.514e-01 -1.098e+02) (-3.361e-01 3.284e-03 1.010e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.636e+01 7.204e+01 8.802e+00) (4.978e-02 -6.791e-03 1.628e-01) (0.000e+00 0.000e+00 0.000e+00))
315        	((-1.757e+01 9.577e-01 -1.098e+02) (-3.361e-01 3.270e-03 1.009e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.637e+01 7.204e+01 8.809e+00) (4.975e-02 -6.772e-03 1.627e-01) (0.000e+00 0.000e+00 0.000e+00))
316        	((-1.758e+01 9.648e-01 -1.098e+02) (-3.360e-01 3.260e-03 1.009e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.637e+01 7.204e+01 8.817e+00) (4.973e-02 -6.759e-03 1.627e-01) (0.000e+00 0.000e+00 0.000e+00))
317        	((-1.759e+01 9.711e-01 -1.099e+02) (-3.360e-01 3.261e-03 1.009e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.638e+01 7.204e+01 8.827e+00) (4.973e-02 -6.755e-03 1.627e-01) (0.000e+00 0.000e+00 0.000e+00))
318        	((-1.760e+01 9.782e-01 -1.099e+02) (-3.360e-01 3.231e-03 1.009e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.204e+01 8.837e+00) (4.973e-02 -6.758e-03 1.627e-01) (0.000e+00 0.000e+00 0.000e+00))
319        	((-1.762e+01 9.849e-01 -1.099e+02) (-3.361e-01 3.232e-03 1.009e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.204e+01 8.847e+00) (4.976e-02 -6.768e-03 1.628e-01) (0.000e+00 0.000e+00 0.000e+00))
320        	((-1.763e+01 9.922e-01 -1.099e+02) (-3.362e-01 3.198e-03 1.010e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.204e+01 8.857e+00) (4.980e-02 -6.785e-03 1.628e-01) (0.000e+00 0.000e+00 0.000e+00))
321        	((-1.764e+01 9.998e-01 -1.099e+02) (-3.363e-01 3.191e-03 1.011e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.204e+01 8.865e+00) (4.984e-02 -6.804e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
322        	((-1.765e+01 1.007e+00 -1.099e+02) (-3.365e-01 3.164e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.203e+01 8.871e+00) (4.988e-02 -6.826e-03 1.629e-01) (0.000e+00 0.000e+00 0.000e+00))
323        	((-1.765e+01 1.013e+00 -1.098e+02) (-3.366e-01 3.140e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.638e+01 7.202e+01 8.873e+00) (4.992e-02 -6.846e-03 1.630e-01) (0.000e+00 0.000e+00 0.000e+00))
324        	((-1.765e+01 1.019e+00 -1.098e+02) (-3.367e-01 3.123e-03 1.013e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.637e+01 7.201e+01 8.873e+00) (4.995e-02 -6.862e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
325        	((-1.764e+01 1.023e+00 -1.098e+02) (-3.368e-01 3.106e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.636e+01 7.200e+01 8.870e+00) (4.997e-02 -6.875e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
326        	((-1.763e+01 1.027e+00 -1.098e+02) (-3.368e-01 3.088e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.635e+01 7.199e+01 8.866e+00) (4.998e-02 -6.877e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
327        	((-1.762e+01 1.028e+00 -1.098e+02) (-3.369e-01 3.103e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.634e+01 7.198e+01 8.859e+00) (4.998e-02 -6.878e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
328        	((-1.761e+01 1.028e+00 -1.098e+02) (-3.369e-01 3.081e-03 1.013e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.634e+01 7.198e+01 8.852e+00) (4.996e-02 -6.871e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
329        	((-1.760e+01 1.024e+00 -1.098e+02) (-3.369e-01 3.117e-03 1.013e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.634e+01 7.198e+01 8.844e+00) (4.995e-02 -6.863e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
330        	((-1.760e+01 1.019e+00 -1.098e+02) (-3.369e-01 3.114e-03 1.013e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.634e+01 7.199e+01 8.838e+00) (4.993e-02 -6.852e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
331        	((-1.760e+01 1.010e+00 -1.098e+02) (-3.369e-01 3.154e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.635e+01 7.200e+01 8.832e+00) (4.991e-02 -6.841e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
332        	((-1.760e+01 9.997e-01 -1.098e+02) (-3.368e-01 3.179e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.636e+01 7.202e+01 8.829e+00) (4.989e-02 -6.830e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
333        	((-1.760e+01 9.875e-01 -1.098e+02) (-3.368e-01 3.204e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.637e+01 7.203e+01 8.828e+00) (4.989e-02 -6.825e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
334        	((-1.761e+01 9.743e-01 -1.099e+02) (-3.369e-01 3.238e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.639e+01 7.205e+01 8.829e+00) (4.989e-02 -6.822e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
335        	((-1.763e+01 9.615e-01 -1.099e+02) (-3.369e-01 3.253e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.640e+01 7.206e+01 8.831e+00) (4.990e-02 -6.828e-03 1.631e-01) (0.000e+00 0.000e+00 0.000e+00))
336        	((-1.764e+01 9.507e-01 -1.099e+02) (-3.369e-01 3.268e-03 1.012e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.642e+01 7.208e+01 8.837e+00) (4.992e-02 -6.836e-03 1.632e-01) (0.000e+00 0.000e+00 0.000e+00))
337        	((-1.766e+01 9.411e-01 -1.099e+02) (-3.369e-01 3.291e-03 1.013e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.643e+01 7.209e+01 8.843e+00) (4.996e-02 -6.851e-03 1.632e-01) (0.000e+00 0.000e+00 0.000e+00))
338        	((-1.768e+01 9.353e-01 -1.100e+02) (-3.370e-01 3.274e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.644e+01 7.210e+01 8.852e+00) (4.999e-02 -6.867e-03 1.632e-01) (0.000e+00 0.000e+00 0.000e+00))
339        	((-1.770e+01 9.318e-01 -1.100e+02) (-3.371e-01 3.283e-03 1.014e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.645e+01 7.211e+01 8.861e+00) (5.002e-02 -6.885e-03 1.633e-01) (0.000e+00 0.000e+00 0.000e+00))
340        	((-1.772e+01 9.328e-01 -1.100e+02) (-3.371e-01 3.249e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.646e+01 7.212e+01 8.871e+00) (5.005e-02 -6.902e-03 1.633e-01) (0.000e+00 0.000e+00 0.000e+00))
341        	((-1.773e+01 9.367e-01 -1.100e+02) (-3.372e-01 3.242e-03 1.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.646e+01 7.213e+01 8.880e+00) (5.008e-02 -6.917e-03 1.633e-01) (0.000e+00 0.000e+00 0.000e+00))
342        	((-1.775e+01 9.442e-01 -1.101e+02) (-3.372e-01 3.206e-03 1.016e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.647e+01 7.214e+01 8.890e+00) (5.010e-02 -6.930e-03 1.633e-01) (0.000e+00 0.000e+00 0.000e+00))
343        	((-1.776e+01 9.533e-01 -1.101e+02) (-3.373e-01 3.183e-03 1.016e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.647e+01 7.214e+01 8.898e+00) (5.012e-02 -6.939e-03 1.634e-01) (0.000e+00 0.000e+00 0.000e+00))
344        	((-1.777e+01 9.630e-01 -1.101e+02) (-3.373e-01 3.160e-03 1.016e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.647e+01 7.215e+01 8.904e+00) (5.013e-02 -6.946e-03 1.634e-01) (0.000e+00 0.000e+00 0.000e+00))
345        	((-1.778e+01 9.715e-01 -1.101e+02) (-3.374e-01 3.135e-03 1.016e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.648e+01 7.216e+01 8.908e+00) (5.015e-02 -6.951e-03 1.634e-01) (0.000e+00 0.000e+00 0.000e+00))
346        	((-1.778e+01 9.769e-01 -1.101e+02) (-3.375e-01 3.133e-03 1.017e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.648e+01 7.217e+01 8.909e+00) (5.016e-02 -6.953e-03 1.634e-01) (0.000e+00 0.000e+00 0.000e+00))
347        	((-1.778e+01 9.779e-01 -1.101e+02) (-3.375e-01 3.124e-03 1.017e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.648e+01 7.218e+01 8.907e+00) (5.017e-02 -6.958e-03 1.635e-01) (0.000e+00 0.000e+00 0.000e+00))
348        	((-1.778e+01 9.747e-01 -1.102e+02) (-3.376e-01 3.135e-03 1.017e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.649e+01 7.219e+01 8.904e+00) (5.018e-02 -6.961e-03 1.635e-01) (0.000e+00 0.000e+00 0.000e+00))
349        	((-1.778e+01 9.651e-01 -1.102e+02) (-3.377e-01 3.157e-03 1.017e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.649e+01 7.221e+01 8.897e+00) (5.020e-02 -6.967e-03 1.636e-01) (0.000e+00 0.000e+00 0.000e+00))
350        	((-1.777e+01 9.520e-01 -1.102e+02) (-3.378e-01 3.165e-03 1.018e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.222e+01 8.888e+00) (5.022e-02 -6.974e-03 1.636e-01) (0.000e+00 0.000e+00 0.000e+00))
351        	((-1.777e+01 9.341e-01 -1.102e+02) (-3.379e-01 3.201e-03 1.018e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.223e+01 8.877e+00) (5.025e-02 -6.981e-03 1.637e-01) (0.000e+00 0.000e+00 0.000e+00))
352        	((-1.776e+01 9.154e-01 -1.102e+02) (-3.379e-01 3.216e-03 1.019e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.224e+01 8.866e+00) (5.027e-02 -6.990e-03 1.637e-01) (0.000e+00 0.000e+00 0.000e+00))
353        	((-1.775e+01 8.957e-01 -1.102e+02) (-3.380e-01 3.251e-03 1.019e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.224e+01 8.854e+00) (5.028e-02 -6.996e-03 1.637e-01) (0.000e+00 0.000e+00 0.000e+00))
354        	((-1.774e+01 8.779e-01 -1.102e+02) (-3.380e-01 3.274e-03 1.019e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.225e+01 8.843e+00) (5.029e-02 -7.001e-03 1.638e-01) (0.000e+00 0.000e+00 0.000e+00))
355        	((-1.773e+01 8.626e-01 -1.102e+02) (-3.380e-01 3.301e-03 1.019e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.225e+01 8.833e+00) (5.028e-02 -7.001e-03 1.637e-01) (0.000e+00 0.000e+00 0.000e+00))
356        	((-1.772e+01 8.510e-01 -1.102e+02) (-3.379e-01 3.327e-03 1.019e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.225e+01 8.825e+00) (5.027e-02 -6.997e-03 1.637e-01) (0.000e+00 0.000e+00 0.000e+00))
357        	((-1.771e+01 8.438e-01 -1.102e+02) (-3.378e-01 3.338e-03 1.018e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.225e+01 8.819e+00) (5.024e-02 -6.990e-03 1.637e-01) (0.000e+00 0.000e+00 0.000e+00))
358        	((-1.770e+01 8.405e-01 -1.102e+02) (-3.377e-01 3.362e-03 1.018e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.225e+01 8.816e+00) (5.021e-02 -6.978e-03 1.636e-01) (0.000e+00 0.000e+00 0.000e+00))
359        	((-1.770e+01 8.410e-01 -1.102e+02) (-3.375e-01 3.367e-03 1.017e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.650e+01 7.225e+01 8.816e+00) (5.017e-02 -6.966e-03 1.635e-01) (0.000e+00 0.000e+00 0.000e+00))
360        	((-1.770e+01 8.456e-01 -1.102e+02) (-3.374e-01 3.371e-03 1.016e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-3.651e+01 7.226e+01 8.819e+00) (5.014e-02 -6.951e-03 1.634e-01) (0.000e+00 0.000e+00 0.000e+00))
