# Forces   
# CofR     : (0.000e+00 0.000e+00 0.000e+00)
# Time     forces(pressure viscous porous)	moments(pressure viscous porous)
284        	((-3.488e+00 -1.993e+00 -9.154e+01) (-7.267e-01 -5.311e-02 5.181e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.827e+01 -8.176e+01 3.709e+00) (7.794e-03 1.796e-01 2.951e-01) (0.000e+00 0.000e+00 0.000e+00))
285        	((-3.475e+00 -1.999e+00 -9.195e+01) (-7.266e-01 -5.333e-02 5.175e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.838e+01 -8.204e+01 3.706e+00) (7.731e-03 1.795e-01 2.951e-01) (0.000e+00 0.000e+00 0.000e+00))
286        	((-3.458e+00 -2.006e+00 -9.239e+01) (-7.264e-01 -5.362e-02 5.167e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.851e+01 -8.234e+01 3.703e+00) (7.651e-03 1.794e-01 2.952e-01) (0.000e+00 0.000e+00 0.000e+00))
287        	((-3.440e+00 -2.016e+00 -9.286e+01) (-7.261e-01 -5.395e-02 5.161e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.866e+01 -8.264e+01 3.700e+00) (7.575e-03 1.793e-01 2.952e-01) (0.000e+00 0.000e+00 0.000e+00))
288        	((-3.419e+00 -2.028e+00 -9.330e+01) (-7.258e-01 -5.432e-02 5.154e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.880e+01 -8.293e+01 3.698e+00) (7.488e-03 1.792e-01 2.953e-01) (0.000e+00 0.000e+00 0.000e+00))
289        	((-3.398e+00 -2.039e+00 -9.371e+01) (-7.255e-01 -5.469e-02 5.148e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.893e+01 -8.317e+01 3.695e+00) (7.404e-03 1.791e-01 2.954e-01) (0.000e+00 0.000e+00 0.000e+00))
290        	((-3.376e+00 -2.051e+00 -9.404e+01) (-7.252e-01 -5.508e-02 5.142e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.904e+01 -8.336e+01 3.691e+00) (7.314e-03 1.790e-01 2.955e-01) (0.000e+00 0.000e+00 0.000e+00))
291        	((-3.354e+00 -2.060e+00 -9.425e+01) (-7.250e-01 -5.546e-02 5.135e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.912e+01 -8.345e+01 3.686e+00) (7.220e-03 1.789e-01 2.956e-01) (0.000e+00 0.000e+00 0.000e+00))
292        	((-3.334e+00 -2.066e+00 -9.432e+01) (-7.247e-01 -5.583e-02 5.132e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.915e+01 -8.344e+01 3.679e+00) (7.144e-03 1.789e-01 2.957e-01) (0.000e+00 0.000e+00 0.000e+00))
293        	((-3.314e+00 -2.069e+00 -9.423e+01) (-7.245e-01 -5.618e-02 5.130e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.913e+01 -8.331e+01 3.669e+00) (7.077e-03 1.788e-01 2.958e-01) (0.000e+00 0.000e+00 0.000e+00))
294        	((-3.296e+00 -2.068e+00 -9.400e+01) (-7.244e-01 -5.646e-02 5.131e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.906e+01 -8.308e+01 3.657e+00) (7.030e-03 1.788e-01 2.959e-01) (0.000e+00 0.000e+00 0.000e+00))
295        	((-3.279e+00 -2.063e+00 -9.366e+01) (-7.242e-01 -5.671e-02 5.133e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.896e+01 -8.277e+01 3.643e+00) (6.998e-03 1.788e-01 2.960e-01) (0.000e+00 0.000e+00 0.000e+00))
296        	((-3.263e+00 -2.054e+00 -9.325e+01) (-7.240e-01 -5.693e-02 5.135e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.884e+01 -8.240e+01 3.627e+00) (6.969e-03 1.788e-01 2.961e-01) (0.000e+00 0.000e+00 0.000e+00))
297        	((-3.250e+00 -2.043e+00 -9.282e+01) (-7.238e-01 -5.712e-02 5.136e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.871e+01 -8.202e+01 3.611e+00) (6.939e-03 1.788e-01 2.962e-01) (0.000e+00 0.000e+00 0.000e+00))
298        	((-3.239e+00 -2.029e+00 -9.241e+01) (-7.237e-01 -5.730e-02 5.138e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.859e+01 -8.166e+01 3.594e+00) (6.913e-03 1.788e-01 2.962e-01) (0.000e+00 0.000e+00 0.000e+00))
299        	((-3.231e+00 -2.015e+00 -9.206e+01) (-7.235e-01 -5.747e-02 5.136e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.849e+01 -8.134e+01 3.578e+00) (6.882e-03 1.788e-01 2.963e-01) (0.000e+00 0.000e+00 0.000e+00))
300        	((-3.225e+00 -2.000e+00 -9.178e+01) (-7.233e-01 -5.761e-02 5.136e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.841e+01 -8.109e+01 3.562e+00) (6.857e-03 1.788e-01 2.963e-01) (0.000e+00 0.000e+00 0.000e+00))
301        	((-3.222e+00 -1.986e+00 -9.159e+01) (-7.230e-01 -5.774e-02 5.133e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.835e+01 -8.090e+01 3.548e+00) (6.830e-03 1.787e-01 2.963e-01) (0.000e+00 0.000e+00 0.000e+00))
302        	((-3.221e+00 -1.973e+00 -9.147e+01) (-7.227e-01 -5.786e-02 5.129e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.832e+01 -8.077e+01 3.536e+00) (6.797e-03 1.786e-01 2.963e-01) (0.000e+00 0.000e+00 0.000e+00))
303        	((-3.222e+00 -1.963e+00 -9.141e+01) (-7.224e-01 -5.794e-02 5.123e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.831e+01 -8.070e+01 3.526e+00) (6.770e-03 1.785e-01 2.963e-01) (0.000e+00 0.000e+00 0.000e+00))
304        	((-3.224e+00 -1.954e+00 -9.142e+01) (-7.220e-01 -5.802e-02 5.118e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.832e+01 -8.068e+01 3.518e+00) (6.742e-03 1.784e-01 2.962e-01) (0.000e+00 0.000e+00 0.000e+00))
305        	((-3.228e+00 -1.947e+00 -9.149e+01) (-7.215e-01 -5.810e-02 5.110e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.834e+01 -8.072e+01 3.513e+00) (6.712e-03 1.782e-01 2.962e-01) (0.000e+00 0.000e+00 0.000e+00))
306        	((-3.233e+00 -1.943e+00 -9.159e+01) (-7.210e-01 -5.819e-02 5.102e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.838e+01 -8.078e+01 3.510e+00) (6.673e-03 1.780e-01 2.961e-01) (0.000e+00 0.000e+00 0.000e+00))
307        	((-3.237e+00 -1.941e+00 -9.172e+01) (-7.204e-01 -5.826e-02 5.090e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.843e+01 -8.087e+01 3.509e+00) (6.624e-03 1.778e-01 2.960e-01) (0.000e+00 0.000e+00 0.000e+00))
308        	((-3.242e+00 -1.940e+00 -9.187e+01) (-7.198e-01 -5.832e-02 5.080e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.848e+01 -8.099e+01 3.508e+00) (6.579e-03 1.776e-01 2.959e-01) (0.000e+00 0.000e+00 0.000e+00))
309        	((-3.245e+00 -1.942e+00 -9.205e+01) (-7.192e-01 -5.837e-02 5.068e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.854e+01 -8.113e+01 3.509e+00) (6.532e-03 1.773e-01 2.958e-01) (0.000e+00 0.000e+00 0.000e+00))
310        	((-3.248e+00 -1.944e+00 -9.226e+01) (-7.185e-01 -5.841e-02 5.059e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.861e+01 -8.129e+01 3.511e+00) (6.496e-03 1.771e-01 2.956e-01) (0.000e+00 0.000e+00 0.000e+00))
311        	((-3.251e+00 -1.948e+00 -9.249e+01) (-7.179e-01 -5.843e-02 5.051e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.869e+01 -8.148e+01 3.514e+00) (6.466e-03 1.769e-01 2.955e-01) (0.000e+00 0.000e+00 0.000e+00))
312        	((-3.254e+00 -1.952e+00 -9.274e+01) (-7.172e-01 -5.842e-02 5.045e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.877e+01 -8.170e+01 3.517e+00) (6.449e-03 1.767e-01 2.953e-01) (0.000e+00 0.000e+00 0.000e+00))
313        	((-3.256e+00 -1.957e+00 -9.299e+01) (-7.166e-01 -5.841e-02 5.042e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.885e+01 -8.192e+01 3.520e+00) (6.445e-03 1.765e-01 2.951e-01) (0.000e+00 0.000e+00 0.000e+00))
314        	((-3.260e+00 -1.963e+00 -9.323e+01) (-7.161e-01 -5.837e-02 5.041e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.892e+01 -8.215e+01 3.524e+00) (6.446e-03 1.764e-01 2.949e-01) (0.000e+00 0.000e+00 0.000e+00))
315        	((-3.264e+00 -1.967e+00 -9.345e+01) (-7.156e-01 -5.834e-02 5.044e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.898e+01 -8.237e+01 3.528e+00) (6.463e-03 1.763e-01 2.947e-01) (0.000e+00 0.000e+00 0.000e+00))
316        	((-3.270e+00 -1.972e+00 -9.366e+01) (-7.151e-01 -5.830e-02 5.048e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.904e+01 -8.260e+01 3.531e+00) (6.484e-03 1.763e-01 2.945e-01) (0.000e+00 0.000e+00 0.000e+00))
317        	((-3.279e+00 -1.975e+00 -9.386e+01) (-7.148e-01 -5.826e-02 5.055e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.910e+01 -8.283e+01 3.535e+00) (6.514e-03 1.763e-01 2.943e-01) (0.000e+00 0.000e+00 0.000e+00))
318        	((-3.289e+00 -1.976e+00 -9.407e+01) (-7.146e-01 -5.822e-02 5.064e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.916e+01 -8.307e+01 3.538e+00) (6.549e-03 1.764e-01 2.942e-01) (0.000e+00 0.000e+00 0.000e+00))
319        	((-3.303e+00 -1.976e+00 -9.429e+01) (-7.144e-01 -5.817e-02 5.075e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.922e+01 -8.332e+01 3.541e+00) (6.595e-03 1.765e-01 2.941e-01) (0.000e+00 0.000e+00 0.000e+00))
320        	((-3.320e+00 -1.974e+00 -9.451e+01) (-7.144e-01 -5.808e-02 5.085e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.929e+01 -8.358e+01 3.544e+00) (6.643e-03 1.766e-01 2.939e-01) (0.000e+00 0.000e+00 0.000e+00))
321        	((-3.340e+00 -1.969e+00 -9.472e+01) (-7.144e-01 -5.796e-02 5.096e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.935e+01 -8.385e+01 3.546e+00) (6.697e-03 1.767e-01 2.938e-01) (0.000e+00 0.000e+00 0.000e+00))
322        	((-3.362e+00 -1.963e+00 -9.494e+01) (-7.144e-01 -5.783e-02 5.106e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.942e+01 -8.412e+01 3.548e+00) (6.752e-03 1.769e-01 2.937e-01) (0.000e+00 0.000e+00 0.000e+00))
323        	((-3.386e+00 -1.954e+00 -9.514e+01) (-7.146e-01 -5.767e-02 5.115e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.948e+01 -8.437e+01 3.549e+00) (6.806e-03 1.770e-01 2.937e-01) (0.000e+00 0.000e+00 0.000e+00))
324        	((-3.409e+00 -1.943e+00 -9.532e+01) (-7.147e-01 -5.746e-02 5.123e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.954e+01 -8.460e+01 3.548e+00) (6.869e-03 1.771e-01 2.936e-01) (0.000e+00 0.000e+00 0.000e+00))
325        	((-3.433e+00 -1.931e+00 -9.548e+01) (-7.149e-01 -5.720e-02 5.132e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.960e+01 -8.480e+01 3.547e+00) (6.949e-03 1.773e-01 2.935e-01) (0.000e+00 0.000e+00 0.000e+00))
326        	((-3.456e+00 -1.920e+00 -9.564e+01) (-7.151e-01 -5.691e-02 5.140e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.966e+01 -8.499e+01 3.546e+00) (7.035e-03 1.774e-01 2.934e-01) (0.000e+00 0.000e+00 0.000e+00))
327        	((-3.479e+00 -1.908e+00 -9.578e+01) (-7.153e-01 -5.657e-02 5.147e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.972e+01 -8.518e+01 3.545e+00) (7.126e-03 1.775e-01 2.932e-01) (0.000e+00 0.000e+00 0.000e+00))
328        	((-3.501e+00 -1.898e+00 -9.592e+01) (-7.155e-01 -5.621e-02 5.151e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.977e+01 -8.535e+01 3.545e+00) (7.214e-03 1.775e-01 2.931e-01) (0.000e+00 0.000e+00 0.000e+00))
329        	((-3.522e+00 -1.891e+00 -9.605e+01) (-7.157e-01 -5.583e-02 5.154e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.982e+01 -8.551e+01 3.547e+00) (7.300e-03 1.776e-01 2.929e-01) (0.000e+00 0.000e+00 0.000e+00))
330        	((-3.541e+00 -1.886e+00 -9.618e+01) (-7.159e-01 -5.544e-02 5.156e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.986e+01 -8.567e+01 3.550e+00) (7.382e-03 1.776e-01 2.928e-01) (0.000e+00 0.000e+00 0.000e+00))
331        	((-3.558e+00 -1.885e+00 -9.631e+01) (-7.160e-01 -5.506e-02 5.154e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.991e+01 -8.582e+01 3.556e+00) (7.449e-03 1.776e-01 2.926e-01) (0.000e+00 0.000e+00 0.000e+00))
332        	((-3.572e+00 -1.888e+00 -9.646e+01) (-7.162e-01 -5.471e-02 5.150e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.996e+01 -8.598e+01 3.563e+00) (7.499e-03 1.775e-01 2.925e-01) (0.000e+00 0.000e+00 0.000e+00))
333        	((-3.582e+00 -1.894e+00 -9.665e+01) (-7.163e-01 -5.440e-02 5.145e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.003e+01 -8.616e+01 3.572e+00) (7.537e-03 1.775e-01 2.924e-01) (0.000e+00 0.000e+00 0.000e+00))
334        	((-3.589e+00 -1.903e+00 -9.686e+01) (-7.163e-01 -5.412e-02 5.139e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.011e+01 -8.634e+01 3.583e+00) (7.563e-03 1.774e-01 2.922e-01) (0.000e+00 0.000e+00 0.000e+00))
335        	((-3.593e+00 -1.914e+00 -9.709e+01) (-7.164e-01 -5.387e-02 5.133e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.019e+01 -8.652e+01 3.595e+00) (7.585e-03 1.773e-01 2.921e-01) (0.000e+00 0.000e+00 0.000e+00))
336        	((-3.593e+00 -1.928e+00 -9.732e+01) (-7.164e-01 -5.363e-02 5.127e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.027e+01 -8.669e+01 3.609e+00) (7.603e-03 1.771e-01 2.919e-01) (0.000e+00 0.000e+00 0.000e+00))
337        	((-3.591e+00 -1.944e+00 -9.754e+01) (-7.164e-01 -5.344e-02 5.121e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.035e+01 -8.685e+01 3.623e+00) (7.613e-03 1.770e-01 2.918e-01) (0.000e+00 0.000e+00 0.000e+00))
338        	((-3.587e+00 -1.961e+00 -9.770e+01) (-7.164e-01 -5.330e-02 5.114e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.042e+01 -8.696e+01 3.639e+00) (7.609e-03 1.769e-01 2.917e-01) (0.000e+00 0.000e+00 0.000e+00))
339        	((-3.580e+00 -1.978e+00 -9.781e+01) (-7.163e-01 -5.319e-02 5.108e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.046e+01 -8.702e+01 3.654e+00) (7.593e-03 1.768e-01 2.916e-01) (0.000e+00 0.000e+00 0.000e+00))
340        	((-3.571e+00 -1.994e+00 -9.784e+01) (-7.162e-01 -5.311e-02 5.102e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.047e+01 -8.701e+01 3.669e+00) (7.574e-03 1.767e-01 2.916e-01) (0.000e+00 0.000e+00 0.000e+00))
341        	((-3.561e+00 -2.010e+00 -9.779e+01) (-7.160e-01 -5.306e-02 5.099e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.045e+01 -8.695e+01 3.683e+00) (7.559e-03 1.766e-01 2.915e-01) (0.000e+00 0.000e+00 0.000e+00))
342        	((-3.550e+00 -2.025e+00 -9.769e+01) (-7.159e-01 -5.305e-02 5.098e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.041e+01 -8.685e+01 3.697e+00) (7.536e-03 1.765e-01 2.915e-01) (0.000e+00 0.000e+00 0.000e+00))
343        	((-3.539e+00 -2.038e+00 -9.753e+01) (-7.158e-01 -5.307e-02 5.098e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.035e+01 -8.670e+01 3.711e+00) (7.515e-03 1.765e-01 2.915e-01) (0.000e+00 0.000e+00 0.000e+00))
344        	((-3.529e+00 -2.051e+00 -9.733e+01) (-7.157e-01 -5.311e-02 5.100e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.028e+01 -8.653e+01 3.724e+00) (7.497e-03 1.765e-01 2.915e-01) (0.000e+00 0.000e+00 0.000e+00))
345        	((-3.520e+00 -2.062e+00 -9.711e+01) (-7.157e-01 -5.319e-02 5.104e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.020e+01 -8.634e+01 3.737e+00) (7.477e-03 1.766e-01 2.916e-01) (0.000e+00 0.000e+00 0.000e+00))
346        	((-3.512e+00 -2.072e+00 -9.688e+01) (-7.157e-01 -5.330e-02 5.110e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.011e+01 -8.615e+01 3.749e+00) (7.463e-03 1.766e-01 2.918e-01) (0.000e+00 0.000e+00 0.000e+00))
347        	((-3.505e+00 -2.081e+00 -9.665e+01) (-7.157e-01 -5.343e-02 5.118e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-3.003e+01 -8.596e+01 3.760e+00) (7.449e-03 1.767e-01 2.920e-01) (0.000e+00 0.000e+00 0.000e+00))
348        	((-3.498e+00 -2.088e+00 -9.643e+01) (-7.158e-01 -5.359e-02 5.127e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.995e+01 -8.577e+01 3.770e+00) (7.440e-03 1.768e-01 2.922e-01) (0.000e+00 0.000e+00 0.000e+00))
349        	((-3.492e+00 -2.093e+00 -9.623e+01) (-7.160e-01 -5.377e-02 5.138e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.987e+01 -8.560e+01 3.779e+00) (7.437e-03 1.770e-01 2.925e-01) (0.000e+00 0.000e+00 0.000e+00))
350        	((-3.485e+00 -2.096e+00 -9.605e+01) (-7.161e-01 -5.396e-02 5.151e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.980e+01 -8.543e+01 3.784e+00) (7.435e-03 1.772e-01 2.928e-01) (0.000e+00 0.000e+00 0.000e+00))
351        	((-3.479e+00 -2.097e+00 -9.589e+01) (-7.163e-01 -5.416e-02 5.164e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.973e+01 -8.527e+01 3.786e+00) (7.434e-03 1.774e-01 2.931e-01) (0.000e+00 0.000e+00 0.000e+00))
352        	((-3.472e+00 -2.095e+00 -9.573e+01) (-7.165e-01 -5.438e-02 5.176e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.967e+01 -8.512e+01 3.784e+00) (7.431e-03 1.775e-01 2.934e-01) (0.000e+00 0.000e+00 0.000e+00))
353        	((-3.464e+00 -2.090e+00 -9.558e+01) (-7.166e-01 -5.460e-02 5.188e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.961e+01 -8.497e+01 3.779e+00) (7.428e-03 1.777e-01 2.937e-01) (0.000e+00 0.000e+00 0.000e+00))
354        	((-3.456e+00 -2.082e+00 -9.544e+01) (-7.168e-01 -5.484e-02 5.200e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.956e+01 -8.482e+01 3.769e+00) (7.423e-03 1.779e-01 2.941e-01) (0.000e+00 0.000e+00 0.000e+00))
355        	((-3.446e+00 -2.072e+00 -9.530e+01) (-7.169e-01 -5.508e-02 5.211e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.952e+01 -8.466e+01 3.755e+00) (7.415e-03 1.780e-01 2.944e-01) (0.000e+00 0.000e+00 0.000e+00))
356        	((-3.435e+00 -2.060e+00 -9.517e+01) (-7.170e-01 -5.532e-02 5.220e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.948e+01 -8.451e+01 3.739e+00) (7.404e-03 1.781e-01 2.947e-01) (0.000e+00 0.000e+00 0.000e+00))
357        	((-3.424e+00 -2.046e+00 -9.505e+01) (-7.170e-01 -5.556e-02 5.227e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.944e+01 -8.437e+01 3.719e+00) (7.389e-03 1.782e-01 2.950e-01) (0.000e+00 0.000e+00 0.000e+00))
358        	((-3.413e+00 -2.032e+00 -9.496e+01) (-7.169e-01 -5.579e-02 5.233e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.942e+01 -8.424e+01 3.698e+00) (7.367e-03 1.782e-01 2.953e-01) (0.000e+00 0.000e+00 0.000e+00))
359        	((-3.402e+00 -2.017e+00 -9.488e+01) (-7.167e-01 -5.602e-02 5.236e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.940e+01 -8.412e+01 3.676e+00) (7.341e-03 1.782e-01 2.955e-01) (0.000e+00 0.000e+00 0.000e+00))
360        	((-3.392e+00 -2.003e+00 -9.482e+01) (-7.164e-01 -5.625e-02 5.238e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-2.939e+01 -8.402e+01 3.655e+00) (7.307e-03 1.782e-01 2.957e-01) (0.000e+00 0.000e+00 0.000e+00))
